id,Exam1,Exam2,Exam3,Final,HS_GPA,COMP_ACT_SCORE,TRANS_TOT_CR,BFAS_A_1,BFAS_A_2,BFAS_A_3,BFAS_A_4,BFAS_A_5,BFAS_A_6,BFAS_A_7,BFAS_A_8,BFAS_A_9,BFAS_A_10,BFAS_A_11,BFAS_A_12,BFAS_A_13,BFAS_A_14,BFAS_A_15,BFAS_A_16,BFAS_A_17,BFAS_A_18,BFAS_A_19,BFAS_A_20,BFAS_A_21,BFAS_A_22,BFAS_A_23,BFAS_A_24,BFAS_A_25,BFAS_A_26,BFAS_A_27,BFAS_A_28,BFAS_A_29,BFAS_A_30,BFAS_A_31,BFAS_A_32,BFAS_A_33,BFAS_A_34,BFAS_A_35,BFAS_A_36,BFAS_A_37,BFAS_A_38,BFAS_A_39,BFAS_A_40,BFAS_A_41,BFAS_A_42,BFAS_A_43,BFAS_A_44,BFAS_A_45,BFAS_A_46,BFAS_A_47,BFAS_A_48,BFAS_A_49,BFAS_A_50,BFAS_A_51,BFAS_A_52,BFAS_A_53,BFAS_A_54,BFAS_A_55,BFAS_A_56,BFAS_A_57,BFAS_A_58,BFAS_A_59,BFAS_A_60,BFAS_A_61,BFAS_A_62,BFAS_A_63,BFAS_A_64,BFAS_A_65,BFAS_A_66,BFAS_A_67,BFAS_A_68,BFAS_A_69,BFAS_A_70,BFAS_A_71,BFAS_A_72,BFAS_A_73,BFAS_A_74,BFAS_A_75,BFAS_A_76,BFAS_A_77,BFAS_A_78,BFAS_A_79,BFAS_A_80,BFAS_A_81,BFAS_A_82,BFAS_A_83,BFAS_A_84,BFAS_A_85,BFAS_A_86,BFAS_A_87,BFAS_A_88,BFAS_A_89,BFAS_A_90,BFAS_A_91,BFAS_A_92,BFAS_A_93,BFAS_A_94,BFAS_A_95,BFAS_A_96,BFAS_A_97,BFAS_A_98,BFAS_A_99,BFAS_A_100,BFAS_Withdrawal,BFAS_Volatility,BFAS_5_N,BFAS_Compassion,BFAS_Politeness,BFAS_5_A,BFAS_Industriousness,BFAS_Orderliness,BFAS_5_C,BFAS_Enthusiasm,BFAS_Assertiveness,BFAS_5_E,BFAS_Intellect,BFAS_Openness,BFAS_5_O,SE_1,SE_2,SE_3,SE_4,SE_5,SE_6,SE_7,SE_8,SE_9,SE_10,SE_11,SE_12,SE_13,SE_14,SE_15,SE_16,SE_total,anx_1,anx_2,anx_3,anx_4,anx_5,anx_6,anx_7,anx_8,anx_9,anx_10,anxiety_total,Gender
11959,42,43,46,91,0,30,0,3,3,4,4,4,2,5,1,4,5,3,4,3,3,2,3,2,2,4,3,4,4,2,3,4,2,3,4,3,3,1,3,2,2,3,3,1,3,3,3,3,4,4,4,2,3,3,3,3,3,3,3,3,2,1,2,4,3,3,3,1,1,4,1,3,2,1,2,3,3,3,4,4,4,4,4,2,3,1,3,3,3,3,4,2,1,3,4,3,3,3,4,1,3,4,3,4,4,3,4,2.5,2.5,2.5,3.7,3.8,3.75,3.8,3.5,3.65,3.8,3.4,3.6,3.9,3.3,3.6,6,6,5,5,5,5,5,6,5,5,6,5,5,6,5,5,5.3125,1,2,2,1,3,2,2,2,3,2,2,Male
12106,27,25,29,39,3.43,21,66,2,4,4,4,4,4,3,3,4,4,3,4,4,4,4,1,3,4,3,2,4,3,4,2,4,2,4,3,2,3,2,4,2,3,4,4,2,4,4,4,3,4,4,4,2,3,4,3,3,5,4,3,2,2,5,4,3,4,4,2,3,1,3,4,2,4,4,4,4,5,4,4,2,3,3,3,3,2,5,3,2,3,4,4,3,4,2,4,3,1,3,4,4,2,2,3,2,4,2,4,2.8,3.2,3,3.4,3.4,3.4,2.9,3.5,3.2,3.2,3.4,3.3,2.9,3.5,3.2,6,6,4,5,4,4,5,6,5,5,6,5,5,6,4,5,5.0625,3,4,3,2,5,4,3,3,4,3,3.4,Female
11661,39,36,32,79,0,26,23,5,2,5,5,4,4,4,2,4,5,3,4,4,1,2,2,3,3,4,4,5,4,2,1,4,4,3,2,2,3,1,2,3,2,4,3,1,4,4,5,5,4,5,5,3,2,3,4,2,5,3,1,2,2,2,4,4,4,5,4,1,1,4,1,4,2,3,4,5,4,5,4,2,4,5,5,1,1,1,1,2,1,2,5,2,4,2,3,4,1,1,5,5,5,5,4,3,4,1,4,1.5,3,2.25,4.4,3.7,4.05,3.4,3.3,3.35,4.7,4.4,4.55,4.1,3.8,3.95,3,6,6,4,5,5,5,7,6,7,7,7,7,6,6,7,5.875,1,2,2,2,3,2,2,1,5,2,2.2,Male
12412,29,32,28,72,NA,NA,NA,1,1,4,5,3,4,2,4,4,4,4,5,4,2,1,2,1,1,4,5,4,5,4,2,4,2,5,2,1,5,4,1,5,1,5,4,1,4,5,5,1,5,4,4,1,2,4,4,2,2,5,1,4,2,2,4,2,1,4,2,4,1,2,2,4,2,1,4,4,4,2,4,2,4,5,2,2,4,1,2,4,1,4,4,3,2,2,2,4,2,4,5,4,5,4,4,2,2,4,4,4.1,2.8,3.45,4.9,4,4.45,2.3,2,2.15,4.3,4.1,4.2,4.2,4.3,4.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11935,35,39,36,79,3.82,25,0,1,3,4,5,4,2,4,4,5,5,1,3,2,1,2,4,2,5,4,3,5,5,1,1,3,2,4,5,3,4,2,3,2,3,2,3,2,5,4,5,4,4,5,5,1,2,3,1,3,3,2,2,1,1,1,4,5,4,4,2,3,1,4,1,4,1,1,3,3,4,1,3,3,4,3,3,1,1,4,4,1,1,3,5,4,2,1,4,3,2,3,2,5,5,4,3,4,3,3,4,2.5,2.2,2.35,3.7,4.1,3.9,3.8,4.1,3.95,4.7,3.4,4.05,3.6,3.8,3.7,7,6,6,5,5,6,6,6,5,5,5,5,5,5,5,5,5.4375,2,3,3,3,2,1,1,2,4,2,2.3,Female
12797,41,29,41,87,NA,NA,NA,5,4,4,2,4,3,3,3,4,4,4,4,4,4,4,3,3,3,3,3,4,4,4,4,4,4,3,4,4,3,3,3,4,3,3,3,4,3,4,3,3,4,4,4,2,3,4,3,4,3,3,4,3,4,3,3,3,4,3,4,4,3,3,3,4,3,4,4,3,4,3,4,4,4,3,4,3,3,3,4,3,3,4,4,3,4,4,4,3,3,3,3,3,5,3,3,3,3,3,4,2.9,3.1,3,3.2,2.8,3,2.9,3.2,3.05,3.1,3,3.05,3.3,3.1,3.2,3,2,5,4,3,5,4,6,7,7,6,7,7,7,5,4,5.125,2,2,2,3,2,1,2,2,1,4,2.1,Male
13255,26,36,33,56,3.49,26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13244,38,45,37,67,3.7,26,0,2,2,3,2,4,1,5,1,3,3,4,2,4,3,2,2,1,5,2,4,4,3,3,3,4,2,4,4,2,4,3,2,4,5,4,4,1,3,1,1,3,4,3,3,3,4,3,2,3,2,3,2,2,4,3,4,5,4,4,2,3,2,2,5,4,4,1,2,3,4,2,3,4,4,3,4,1,3,5,2,3,1,3,3,2,2,2,4,3,2,1,3,4,2,3,3,2,2,4,4,3,2.6,2.8,3.6,4.5,4.05,2.8,3.8,3.3,2.4,2.6,2.5,3.6,3.6,3.6,5,5,5,5,5,5,4,6,5,3,7,4,5,5,5,5,4.9375,2,2,1,2,2,1,2,3,3,2,2,Male
11870,46,47,41,94,3.82,31,0,1,1,5,5,4,4,4,1,5,5,4,4,1,3,2,1,3,5,5,5,5,4,2,3,4,5,2,5,1,2,1,2,2,3,4,5,4,5,3,5,1,4,5,4,2,2,2,1,1,3,5,2,3,4,3,4,3,5,5,2,1,1,5,4,5,4,2,1,5,4,2,4,4,2,5,1,1,1,2,2,5,1,2,4,2,5,1,3,4,1,2,3,4,4,4,4,4,4,2,3,3.3,3.7,3.5,4.2,3.2,3.7,4.1,4.7,4.4,3.2,4.5,3.85,4.1,4,4.05,7,7,5,7,5,6,4,6,7,7,7,7,7,7,7,7,6.4375,5,5,3,5,4,4,4,2,4,1,3.7,Female
11989,45,48,42,87,NA,NA,NA,4,1,4,5,5,1,4,5,4,5,5,5,4,2,2,5,1,2,4,4,4,5,2,4,5,4,5,3,2,1,4,1,4,5,4,4,1,3,4,5,3,4,4,5,4,4,5,5,2,3,5,1,2,3,3,5,5,2,3,1,4,1,2,1,4,5,1,5,3,4,5,5,2,5,5,5,1,4,3,4,5,1,4,5,2,1,1,2,3,4,5,5,5,5,4,3,2,3,3,5,3.6,2.3,2.95,4.9,4.8,4.85,2.7,2,2.35,4,3.5,3.75,4,3.6,3.8,6,7,6,5,5,6,7,6,6,6,6,7,6,6,6,6,6.0625,1,4,2,3,2,3,1,2,5,3,2.6,Female
12509,27,29,37,70,3.54,30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,5,4,5,5,4,4,5,5,4,4,4,4,4,4,4.375,3,4,4,3,3,3,3,3,3,4,3.3,Male
11526,33,30,28,65,3.02,32,25,2,1,4,5,5,4,2,2,5,5,4,5,4,2,1,2,1,4,5,5,4,5,2,1,5,2,5,3,1,5,1,2,2,1,5,4,3,4,4,5,2,5,4,4,1,1,2,2,1,1,4,1,2,1,1,4,4,4,5,1,1,2,5,1,5,1,1,2,5,5,4,5,4,5,5,4,1,2,1,1,1,1,2,5,1,1,1,4,4,2,4,5,4,5,5,2,2,4,1,5,2.7,2.1,2.4,4.8,4,4.4,3.7,3.9,3.8,4.8,4.8,4.8,5,4.9,4.95,4,6,5,7,4,4,6,7,7,7,7,6,7,7,6,7,6.0625,2,3,2,2,3,2,1,2,4,2,2.3,Male
11977,33,34,29,51,3.59,25,24,2,2,4,3,4,4,2,4,4,5,5,4,4,4,3,1,2,3,4,5,3,4,4,4,4,4,4,2,2,5,4,2,4,4,4,3,4,3,3,5,2,4,5,5,1,4,2,4,2,1,5,2,4,2,3,4,4,3,4,2,4,2,4,3,3,5,5,4,4,5,2,4,3,4,4,2,3,1,3,1,4,1,5,4,2,4,3,2,4,1,3,5,4,2,3,4,3,3,3,5,4,3.9,3.95,4.2,2.8,3.5,2.7,2.7,2.7,3.1,3.7,3.4,3.7,4.9,4.3,4,5,3,5,4,4,4,6,4,4,5,4,6,5,5,5,4.5625,3,4,3,2,2,2,2,2,5,2,2.7,Male
11725,34,33,38,67,3.71,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,3,5,6,4,6,3,4,7,3,5,6,3,5,4.375,3,4,2,2,2,3,2,5,5,2,3,Male
6055,19,13,18,37,3.92,19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,3,7,6,4,6,5,1,4,4,4,5,4,5,4.25,4,3,4,3,4,4,3,2,5,5,3.7,Male
11488,46,48,46,80,3.92,31,0,5,2,4,2,2,1,3,2,2,4,2,4,2,2,4,5,2,4,2,4,4,3,2,2,4,1,3,2,1,4,1,3,4,4,4,4,1,4,3,2,5,4,4,3,4,1,4,4,3,2,4,2,2,2,3,4,5,2,4,4,2,2,2,2,2,1,1,3,4,2,2,3,2,4,4,4,1,4,3,2,3,1,2,4,4,1,1,3,4,1,4,3,2,4,3,1,1,4,4,4,2.4,1.3,1.85,3.7,4.4,4.05,3.4,3,3.2,3.5,3.2,3.35,2.8,3.5,3.15,6,7,6,6,6,6,6,6,6,5,6,5,6,6,5,6,5.875,1,2,1,1,1,1,1,2,4,1,1.5,Female
13405,20,24,23,52,3.66,19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,3,5,5,3,4,4,4,4,4,4,4,4,4,4,3,4,3,4,3,3,3,3,5,3,3.4,Female
11495,25,24,21,54,3.5,26,27,4,1,5,4,3,1,4,3,4,5,4,5,4,5,3,3,1,5,4,5,3,5,3,4,4,3,4,3,3,4,3,1,4,3,3,4,1,4,3,5,3,5,5,4,3,4,4,3,2,2,4,1,3,3,3,4,4,4,3,3,2,1,4,3,3,3,1,2,4,5,2,5,2,5,3,4,3,3,2,1,3,1,3,4,3,2,5,4,5,1,2,4,4,4,3,2,4,5,2,5,3,2.4,2.7,4.9,3.7,4.3,3.1,3.8,3.45,3.3,3.8,3.55,3.1,4.6,3.85,5,3,4,4,5,4,3,5,6,7,7,7,6,6,7,6,5.3125,1,3,2,3,2,2,2,1,2,2,2,Male
13235,29,13,21,44,3.5,22,25,3,4,4,4,4,3,3,3,3,3,2,3,3,2,2,2,2,3,3,4,4,4,3,3,3,3,3,4,3,3,2,2,2,3,3,3,3,3,3,3,4,3,4,4,3,3,3,3,3,3,3,4,2,2,2,3,4,3,4,4,2,2,4,3,3,3,2,4,3,4,3,4,3,4,4,3,3,3,3,3,3,3,3,3,3,2,3,4,3,3,3,2,3,4,3,3,3,2,2,2,2.5,3,2.75,3.1,3.3,3.2,3.5,3,3.25,3.6,3.2,3.4,3.4,3,3.2,4,7,4,4,4,4,4,4,5,4,5,5,5,7,5,6,4.8125,2,4,3,2,2,1,2,2,3,2,2.3,Female
13602,45,47,44,98,4.16,32,8,2,1,4,4,4,3,3,2,4,4,3,4,2,4,1,2,4,4,4,4,3,4,2,5,5,4,2,4,2,3,4,2,2,5,5,2,3,4,3,5,3,5,4,4,2,5,3,2,2,2,4,2,2,2,2,4,2,4,4,2,3,2,4,1,3,5,1,2,4,3,5,4,2,5,4,3,1,4,2,2,3,2,3,4,1,1,1,4,4,1,2,4,4,4,4,3,4,4,2,4,3,3.4,3.2,4.2,3.2,3.7,3.5,3.8,3.65,3.4,3.9,3.65,4.3,4,4.15,5,6,5,6,6,7,6,6,6,7,6,7,6,7,6,6,6.125,2,1,2,1,2,1,1,1,2,1,1.4,Female
11478,46,48,46,96,3.99,26,17,4,2,4,1,3,3,4,2,4,4,4,3,4,2,2,2,3,5,4,3,3,4,3,2,3,2,4,2,4,3,2,2,3,3,2,3,3,5,2,2,3,4,4,2,4,3,3,4,3,4,5,2,2,4,3,2,2,4,4,4,3,2,2,2,2,3,2,3,3,4,2,4,2,5,2,2,2,1,2,2,4,1,4,3,4,2,2,3,2,2,4,4,3,4,3,4,4,4,3,2,3.4,3.2,3.3,4,3.3,3.65,2.9,3.7,3.3,3.2,3.1,3.15,2.6,3,2.8,4,6,5,2,5,6,4,4,5,3,7,3,4,5,4,5,4.5,2,4,2,3,2,3,3,3,4,1,2.7,Female
12099,43,45,46,91,4,28,6,2,1,5,2,4,2,5,3,4,4,3,4,3,4,4,2,2,5,4,5,2,5,2,3,4,3,3,4,3,3,1,3,2,3,3,2,1,5,4,4,2,4,4,1,1,4,4,2,2,4,5,1,2,1,3,2,2,5,4,4,2,2,5,3,4,4,1,2,3,4,5,4,4,5,5,2,2,1,2,1,4,2,4,4,1,4,1,3,4,1,5,5,4,5,4,4,3,5,1,4,3.3,3.7,3.5,4.3,4,4.15,3.7,4.3,4,3.3,3.9,3.6,3.9,3.8,3.85,7,5,4,5,6,6,2,7,5,5,5,5,5,6,6,5,5.25,5,3,3,2,2,3,3,3,4,3,3.1,Female
12273,28,22,0,0,3.33,24,40,3,2,4,3,3,3,4,3,3,4,3,3,3,3,2,2,2,4,3,4,3,4,4,3,4,2,3,4,2,4,2,3,3,4,4,3,2,2,4,4,3,4,4,2,2,4,3,3,3,2,4,2,4,2,2,3,3,3,3,2,2,2,2,2,3,4,2,4,4,4,4,4,2,4,4,2,3,3,3,2,2,2,2,4,3,4,3,3,3,2,3,4,4,3,4,3,3,3,3,4,2.7,3.4,3.05,3.8,3.4,3.6,2.8,3,2.9,3.2,3.3,3.25,3.7,4,3.85,1,2,2,2,3,3,3,4,4,4,4,3,4,5,4,4,3.25,5,4,4,5,1,3,3,5,5,5,4,Female
12590,36,33,38,71,3.81,27,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11471,43,40,36,60,0,23,0,2,1,4,4,4,4,5,1,4,4,4,5,3,3,2,2,1,5,2,3,4,4,2,2,3,4,4,5,2,2,3,2,2,3,3,2,2,4,2,4,3,5,4,4,4,3,4,2,4,3,5,1,2,2,3,3,4,4,3,4,4,1,4,1,3,4,1,4,4,4,1,4,2,5,4,2,1,2,1,3,4,1,4,4,3,3,2,3,3,3,3,4,3,4,3,3,3,2,4,5,3.7,3.6,3.65,4.6,4.3,4.45,3.4,3.8,3.6,4,3.1,3.55,3.2,3.3,3.25,6,4,4,4,5,6,5,6,5,4,5,4,5,4,4,5,4.75,3,4,3,2,2,3,2,3,4,2,2.8,Female
13225,34,30,40,65,3.22,21,0,4,1,4,4,4,4,4,5,3,4,4,3,4,4,4,5,4,4,5,2,2,4,4,4,3,4,4,4,4,4,4,1,1,1,3,3,3,3,3,3,4,3,3,3,3,4,3,3,4,4,5,4,4,4,3,4,4,4,4,3,5,4,4,4,4,3,4,2,3,3,5,4,4,4,3,4,3,4,5,4,4,4,5,4,4,3,3,4,3,4,4,4,4,4,3,5,5,3,3,4,3.5,3.1,3.3,3.4,2.9,3.15,2.9,3.2,3.05,3.2,2.9,3.05,3,2.9,2.95,5,7,5,4,4,4,5,5,5,6,6,6,6,6,6,6,5.375,4,4,4,4,4,3,4,4,5,5,4.1,Female
12262,38,35,40,72,3.87,25,3,4,2,5,1,3,2,5,1,4,5,5,5,1,5,4,3,2,4,2,4,3,5,2,4,4,2,5,5,4,4,4,2,4,4,2,4,1,5,3,5,4,5,5,3,3,4,5,2,3,4,5,1,3,2,4,5,5,4,4,2,2,4,4,2,2,3,1,2,4,2,3,5,4,5,4,4,2,2,4,3,3,1,1,5,4,4,4,4,4,2,4,5,4,4,4,2,2,5,2,4,3.3,2.5,2.9,4.5,4.4,4.45,3.9,4.4,4.15,3.1,3.2,3.15,2.8,3.7,3.25,5,4,2,3,2,3,4,7,4,3,5,5,4,5,4,4,4,2,4,4,3,2,3,2,1,5,2,2.8,Male
12208,45,45,46,100,3.89,30,39,2,2,4,4,5,3,4,2,3,5,4,4,3,2,2,3,4,5,4,4,3,4,2,3,4,4,3,5,2,5,2,2,3,2,4,3,2,4,2,5,1,4,4,4,1,3,3,2,2,1,4,1,2,2,2,2,3,4,4,1,3,2,4,3,4,4,2,2,4,4,2,4,3,4,5,3,2,1,2,2,3,1,3,4,2,2,1,3,3,2,1,4,3,4,4,2,3,3,4,5,3.3,3.1,3.2,4.2,3.5,3.85,3.5,4.1,3.8,3.8,3.4,3.6,4.3,4.6,4.45,6,5,5,4,5,5,4,6,5,4,7,5,6,6,5,7,5.3125,2,3,3,2,1,2,1,2,3,1,2,Female
12518,33,35,35,66,3.69,18,0,2,3,4,3,3,3,5,3,2,4,3,4,3,3,3,3,2,2,4,4,4,4,3,3,3,3,4,3,3,3,2,3,3,3,3,3,2,4,3,5,3,4,3,3,4,4,4,3,3,3,4,3,2,2,3,4,4,3,2,2,4,2,3,2,2,3,1,3,3,4,2,4,3,4,3,3,2,2,3,3,3,2,3,3,3,3,2,3,3,2,4,4,3,3,4,3,2,4,2,4,3.3,3,3.15,3.7,4.2,3.95,3.2,3.2,3.2,3.3,3,3.15,2.9,3.8,3.35,5,6,5,3,5,4,5,4,4,4,6,4,4,6,5,5,4.6875,3,3,3,2,2,3,2,3,4,4,2.9,Female
13627,46,39,41,90,4.14,26,0,1,4,3,4,4,3,5,3,2,5,5,5,3,2,3,4,1,4,3,5,4,4,3,2,3,3,4,3,3,3,3,1,3,2,3,4,1,4,3,5,2,5,3,4,4,3,3,2,4,3,4,1,3,2,3,3,4,4,3,2,4,1,4,2,3,2,2,2,3,2,2,5,2,5,4,2,1,3,2,2,3,2,2,5,4,3,1,3,2,2,4,5,4,5,4,2,4,4,4,4,3.8,2.7,3.25,4.5,4.2,4.35,3,3.6,3.3,4.3,2.7,3.5,3.1,3.9,3.5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4,3,3,2,2,2,1,4,3,2.7,Female
12063,43,41,33,82,3.85,23,0,3,3,3,3,2,4,5,3,2,4,4,3,3,3,4,1,2,4,2,4,2,3,3,3,2,5,5,5,3,3,3,2,3,2,2,3,1,4,3,3,3,4,4,2,2,4,3,2,5,2,5,2,3,2,2,5,5,4,2,2,2,3,2,2,2,4,1,2,3,5,1,3,3,2,2,4,1,2,3,5,3,1,3,3,5,3,1,4,2,5,4,4,5,5,2,2,3,4,3,3,3.6,3.3,3.45,3.6,4.5,4.05,2.8,4,3.4,3.3,2.4,2.85,2.3,3.2,2.75,6,4,4,3,4,4,5,5,5,3,6,2,6,7,5,7,4.75,2,5,5,3,2,2,4,5,5,3,3.6,Female
11773,40,43,37,75,3.45,27,0,2,4,5,3,5,3,4,2,4,5,4,2,2,1,2,3,4,4,3,4,4,2,2,2,4,3,4,4,4,4,3,2,1,2,4,3,1,4,3,4,2,2,4,4,2,3,4,2,2,2,4,4,2,2,2,4,4,5,4,3,3,2,4,3,2,3,2,2,2,3,2,3,4,4,4,4,1,2,4,2,4,2,4,4,2,2,2,3,3,2,4,4,4,2,3,3,4,5,4,5,3.6,2.7,3.15,2.9,3.8,3.35,3.8,4.1,3.95,3.7,2.9,3.3,3.8,4,3.9,6,5,6,5,6,6,5,6,6,6,7,6,6,6,6,6,5.875,1,1,1,2,2,2,2,2,4,2,1.9,Male
12360,35,34,25,60,3.92,31,0,4,4,4,3,5,4,5,2,5,2,4,4,2,4,1,2,4,5,4,2,5,4,2,2,4,4,2,5,2,2,4,2,2,4,2,4,4,4,4,2,4,4,4,4,2,2,2,2,1,2,4,2,2,4,3,2,2,4,5,4,2,2,4,2,2,2,2,3,5,2,3,4,4,4,4,2,2,1,2,4,2,1,1,4,2,4,4,4,4,2,2,4,2,5,5,2,5,5,1,2,2.6,3.2,2.9,3.9,2.6,3.25,4.1,4.3,4.2,3.4,4.5,3.95,3.8,2.4,3.1,5,7,4,5,5,5,2,7,5,6,7,6,6,6,5,6,5.4375,2,4,3,4,1,2,5,4,5,2,3.2,Female
12458,38,41,41,81,3.68,27,24,5,1,5,5,4,1,5,4,5,5,2,5,3,1,4,5,2,4,4,3,2,5,1,1,4,1,3,4,1,5,2,4,3,1,2,1,1,5,5,3,3,5,5,5,1,3,2,1,1,4,5,1,1,1,1,5,5,2,5,5,1,1,5,1,3,2,1,2,5,5,4,5,4,5,5,4,1,1,1,3,2,1,1,5,2,1,1,3,5,3,1,5,3,5,3,2,3,3,3,5,2.3,1.9,2.1,4.7,4.2,4.45,4.3,3.7,4,5,4.7,4.85,3.7,3.5,3.6,7,6,4,7,7,5,6,7,7,6,7,7,7,7,7,7,6.5,1,5,3,2,3,2,3,4,5,1,2.9,Female
13145,38,43,40,84,3.9,25,18,4,2,4,4,5,2,3,5,5,5,5,5,5,5,1,2,1,2,5,5,5,4,3,5,5,3,5,3,1,5,1,3,4,5,5,5,4,1,5,5,2,5,4,1,1,3,4,1,1,1,4,2,2,5,1,5,2,1,4,1,3,2,5,3,5,3,3,4,5,5,4,4,4,2,5,3,4,4,1,1,2,1,5,4,1,4,5,5,4,2,1,5,3,3,4,4,3,5,2,5,2.5,2.8,2.65,4.3,3,3.65,3.1,2.7,2.9,2.1,4.7,3.4,4.9,4.9,4.9,3,6,4,7,6,7,5,7,6,6,7,7,7,7,7,7,6.1875,2,2,2,3,3,3,1,3,2,1,2.2,Male
11531,34,45,44,83,4.42,28,0,4,2,5,3,5,2,5,1,4,5,5,3,3,2,1,4,4,5,2,2,5,4,1,4,5,2,4,5,3,2,2,3,2,2,4,5,1,5,3,4,4,3,4,4,2,1,3,4,2,5,5,3,1,2,1,5,5,3,4,4,3,2,5,1,5,2,3,3,4,2,1,4,4,5,4,4,1,1,2,3,1,2,3,3,1,1,1,4,3,3,2,4,3,5,4,2,3,4,3,2,2.8,1.6,2.2,3.6,4,3.8,4.1,4.1,4.1,3.9,3.4,3.65,4.6,2.6,3.6,5,6,3,7,4,5,6,6,7,6,7,6,7,7,6,7,5.9375,1,4,3,4,2,1,2,1,5,1,2.4,Female
